id,date,code_speaker,gender,title_original,title_language,title_english,abstract_original,abstract_language,audience_n,audience_female,audience_male,audience_NA,department,institute,university,country,position,position_cat,origin,total_citation_n,h_index,i10_index,most_cited_n,citation_cum,years_career,nature_index_count,nature_index_share,obs
210,12-11-2015,247,F,Pequenas áreas protegidas são refugio para peixes e corais nas ilhas Fiji,port,Small protected areas provide refuge for fish and coral in Fiji,"Em recifes de corais, o estabelecimento de áreas marinhas protegidas (AMPs) é uma estratégia amplamente usada
para preservar ecossistemas saudáveis e recuperar recifes degradados. Porém, pouco se sabe se benefícios
proporcionados por essa estratégia também são fornecidos por reservas pequenas (< 1 km2

), que podem ser menores do
que a área de vida de muitas espécies de peixes. Também, poucos estudos examinaram o feito de AMPs em diferentes
níveis de organização de recifes de corais; de interações sociais à estrutura de assembleias e processos ecossistêmicos.
Comparamos a cobertura bentônica, estrutura de assembleias de peixes, composição de cardumes e densidade de corais
jovens entre três pares de áreas protegidas e não-protegidas em recifes de corais em Fiji, no Pacífico Sul. Essas AMPs
são manejadas por comunidades locais e foram estabelecidas entre 8 e 10 anos antes do estudo. AMPs tiveram maior
cobertura de corais, menor quantidade de macroalgas e maior densidade e biomassa de algumas categorias tróficas de
peixes, incluindo herbívoros e piscívoros, que áreas não protegidas. Cardumes apresentaram maior diversidade de
espécies dentro de AMPs, mas número de indivíduos semelhante entre áreas protegidas e não protegidas, apenas de
cardumes com mais de 75 indivíduos terem ocorrido exclusivamente em AMPs. Duas áreas protegidas tiveram três
vezes mais corais jovens que áreas não protegidas vizinhas. Apesar da maior parte dos estudos sobre benefícios de
AMPs em recifes de corais terem sido feitos em grandes áreas protegidas (> 5 km2

), nossos resultados indicam que
pequenas AMPs também beneficiam comunidades de peixes recifais, com consequências positivas para a cobertura
bentônica, interações sociais de peixes e processos ecológicos”.",port,13,7,6,0,Ecologia,IB,USP,Brasil,postdoc,postdoc,IB,NA,NA,NA,NA,NA,NA,NA,NA,
211,19-11-2015,289,M,Indo além do seu projeto de pesquisa: EcoEscola e a sua formação como cientista,port,Going beyond your research project: EcoSchool and your training as a scientist,NA,NA,12,8,4,0,Ecologia,IB,USP,Brasil,phd_student,student,IB,NA,NA,NA,NA,NA,NA,NA,NA,
212,03-12-2015,223,M,Mesa Redonda Crise Hídrica,port,Water Crisis Roundtable,"A crise de gerenciamento hídrico tem sido
atribuída à falta de chuva, mas não é só isso. O
sistema perdeu eficiência, pois desde 2014 muito
menos da chuva que cai é drenada para o
reservatório. Esta nova condição de baixa eficiência
não se reverteu com a volta das chuvas em 2015.
Houve uma transição crítica para um regime de baixa
eficiência, o que não foi admitido publicamente pelos
gestores. Os prognósticos oficiais, baseados em
estatísticas de vazões do sistema no estado anterior,
não valem agora que estamos no estado de baixa
eficiência. Por isso essa crise de gestão não pode
ser tratada como uma situação excepcional que logo
voltará ao normal.",port,36,18,18,0,Ecologia,IB,USP,Brasil,professor,professor,IB,5184,34,65,124,2629,13,282,53.64,
212,04-12-2015,166,M,Mesa Redonda Crise Hídrica,port,Water Crisis Roundtable,"Crise hídrica não existe! A água é um dos recursos naturais
mais abundantes do planeta, já que as águas continentais
vêm, na sua quase totalidade, dos oceanos via evaporação
e precipitação. Mesmo nas regiões do mundo que
apresentam escassez hídrica natural, não há como se falar
em crise, pois aqueles ecossistemas funcionam bem com
pouca água. Se uma população resolve habitar essas
regiões, sem ter a capacidade de obter água e assegurar
seu próprio abastecimento, este é um problema social, e
nunca natural. Na RMSP, existe muito mais água do que o
necessário para abastecer a população (apenas a represa
Billings poderia abastecer mais de 5 milhões de pessoas).
Não falta água, nem que atravessemos um longo período
de estiagem. Falta água limpa! E isso ocorre porque a água
que dispomos foi poluída e não temos a capacidade tratá-la
e distribuí-la em um ritmo suficiente para atender a
demanda. Por isso, não existe crise hídrica, mas, sim, crise
de gerenciamento hídrico. Ter ou não acesso à água
potável é muito mais uma questão social do que natural.
Veja no mapa ao lado que, no Brasil, o menor índice de
acesso à água potável é justamente onde há mais
água...no mundo!!",port,36,18,18,0,-,FFLCH,USP,Brasil,professor,professor,Brasil,138,6,4,52,72,11,282,53.64,
213,31-03-2016,113,F,Mudanças climáticas e branqueamento de cnidários,port,Climate change and cnidarian bleaching,NA,NA,21,11,10,0,Fisiologia,IB,USP,Brasil,phd_student,student,IB,NA,NA,NA,NA,NA,NA,NA,NA,
214,07-04-2016,285,M,Laboratório de Ecologia Quantitativa,port,Quantitative Ecology Laboratory,NA,NA,25,13,12,0,-,-,UFRGS,Brasil,phd_student,student,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,
215,14-04-2016,286,M,Comunicação em um ambiente ruidoso: adaptações de curto e de longo prazo e o nicho acústico de uma diurna de riacho,port,Communication in a noisy environment: short- and long-term adaptations and the acoustic niche of a stream diurnal,NA,NA,18,12,6,0,Ecologia,IB,USP,Brasil,postdoc,postdoc,IB,NA,NA,NA,NA,NA,NA,NA,NA,
216,28-04-2016,287,M,Novas informações para a conservação de um passeriforme endotérmica da Mata Atlântica e ameaçado de extinção.,port,New information for the conservation of an endothermic passeriform from the Atlantic Forest and threatened with extinction.,"A falta de informações básicas a respeito da biologia das aves ameaçadas da
Mata Atlântica dificulta a elaboração de programas de conservação. Desse modo,
os objetivos desse estudo foram estimar a densidade, preferência de micro-habitat
e distribuição do barbudinho, Phylloscartes eximius, um passeriforme endêmico da
Mata Atlântica, ameaçado de extinção. A sua distribuição potencial se encontra
extremamente fragmentada e o barbudinho poderá sofrer severamente com os
impactos do aquecimento global. Além disso, a rede atual de Unidades de
Conservação na Mata Atlântica não é suficiente para garantir a proteção da
espécie. Como estratégia de conservação sugere-se maior proteção das florestas
ripárias e criação de Unidades de Conservação na Mata Atlântica.”",port,15,9,6,0,-,-,UNESP-RC,Brasil,master_student,student,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,
217,05-05-2016,1,M,Café e abelhas nativas: Três anos de USP,port,Coffee and native bees: Three years of USP,"A expansão agrícola ainda hoje é uma ameaça sob os remanescentes florestais. Diante disso,
faz-se necessário um consenso entre produção agrícola e conservação da biodiversidade. Uma
estratégia utilizada para alcançar-se este objetivo tem sido ressaltar os benefícios que a natureza
traz para a produção agrícola, a fim de que eles sejam incorporados à tomada de decisões sobre
o uso da terra. O manejo dos serviços ecossistêmicos tem sido um dos meus principais
interesses de pesquisa. Durante meu período na USP, tenho tido possibilidade de explorar
diversas perspectivas acerca dos conflitos socioambientais que envolvem o uso da terra. No
mestrado procurei entender padrões espaciais na provisão do serviço de polinização em
paisagens agrícolas de café. A colaboração num outro projeto possibilitou a pesquisa acerca das
percepções dos produtores sob o processo em questão. São esses resultados - produto da
interação com o pessoal do BeeLab e do LEPaC - que serão apresentados no próximo
EcoEncontros.”",port,24,12,12,0,Ecologia,IB,USP,Brasil,master_student,student,IB,NA,NA,NA,NA,NA,NA,NA,NA,
218,19-05-2016,212,F,"Aplicações das análises de isótopos estáveis em ecologia, com ênfase em vertebrados",port,"Applications of stable isotope analysis in ecology, with emphasis on vertebrates","A aplicação das análises de isótopos estáveis para solucionar questões ecológicas tem
crescido muito nas últimas décadas em todo o mundo. Os isótopos estáveis estão presentes nos
ecossistemas e sua distribuição natural reflete, de forma integrada, a história dos processos
físicos e metabólicos do ambiente. A abundância natural de isótopos estáveis pode ser utilizada
para traçar padrões e verificar mecanismos fisiológicos em organismos; traçar fluxos energéticos
em cadeias alimentares; nas análises de paleo-dieta e no estabelecimento das vias de ciclagem
de nutrientes em ecossistemas terrestres e aquáticos. Exemplos das aplicações desta
metodologia serão apresentados durante a palestra, com enfoque principal em animais
vertebrados.”",port,11,5,6,0,-,MZ,USP,Brasil,phd_student,student,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,
219,24-05-2016,34,F,Conectividade funcional através de corredores de floresta restaurados em uma paisagem andina fragmentada,port,Functional connectivity through restored forest corridors in a fragmented Andean landscape,"A transformação do habitat e a fragmentação são processos comuns em todo o mundo, e
como consequência, a conectividade entre os ecossistemas se perde. A restauração de
corredores para aumentar a conectividade do habitat tem sido proposta como uma
ferramenta para incrementar a diversidade biótica em escalas regionais. Com o fim de
avaliar a conectividade funcional em uma série de corredores de floresta, restaurados
entre 2003 e 2006, estudamos: 1) os padrões de movimento para seis espécies de aves
com resposta diferencial à fragmentação do habitat, e 2) evidências de muda e reprodução
para várias espécies de aves. Encontramos que todas as espécies usaram em sua maioria
coberturas arborizadas acima de qualquer outro tipo de cobertura, sem importar sua
associação de habitat. Além disso, compilamos evidências de muda e reprodução para 24
indivíduos de 17 espécies em todos os corredores. Este estudo é importante porque é o
primeiro a avaliar a importância de corredores restaurados para o movimento e como
habitat para aves numa paisagem altamente fragmentada e muito diversa, localizada na
cordilheira central de Colômbia.”",port,18,10,8,0,Ecologia,IB,USP,Brasil,phd_student,student,IB,NA,NA,NA,NA,NA,NA,NA,NA,
220,01-06-2016,226,M,"Certification, greenhouse gas emissions, and cattle: theories and evidence of change in Brazilian Amazonia",en,"Certification, greenhouse gas emissions, and cattle: theories and evidence of change in Brazilian Amazonia","The cattle sector is associated with high rates of deforestation, biodiversity loss,
and greenhouse gas emissions in Brazil. Consequently, decision-makers seek to
develop policies and programs that promote more sustainable economic,
environmental, and social outcomes. This talk will describe research that explores
the roles that a new voluntary certification program and several sustainable
intensification programs may have in promoting improved practices on cattle farms.
The work asks 1) What role does certification have to play in enhancing
sustainability in the cattle sector? and, more specifically, 2) Do sustainable
intensification programs lead to reduced greenhouse gas emissions on cattle
farms?”",en,10,5,5,0,-,-,Univ._Colorado,EUA,professor,professor,AmNorte,1285,19,25,128,227,5,638,161.81,
221,09-06-2016,242,M,Quando o passado te condena: efeitos negativos de longa duração sobre o esforço de acasalamento de uma aranha que constrói presentes nupciais,port,When the past dooms you: long-term negative effects on the mating effort of a spider that builds nuptial gifts,NA,NA,6,2,4,0,Ecologia,IB,USP,Brasil,phd_student,student,IB,NA,NA,NA,NA,NA,NA,NA,NA,
222,01-09-2016,16,M,A evolução de dimorfismo condicional entre machos,port,The evolution of conditional dimorphism among males,NA,NA,24,14,15,0,-,-,Univ._Western_Australia,Australia,postdoc,postdoc,Australasia,NA,NA,NA,NA,NA,NA,NA,NA,
